user_id,products,reviews
963238,352,19
1043341,691,28
1151321,169,14
1220674,510,93
1253645,297,15
1260349,631,298
1388103,195,19
2293793,1284,50
2513690,404,23
2520812,850,33
2566101,147,23
2638865,511,112
2810791,117,23
2902386,522,90
3055420,1048,112
3194240,150,22
3458206,275,32
3482083,973,52
3730242,375,25
4187655,510,47
4302262,454,15
4455288,277,30
4458370,226,38
4462944,1424,435
4480027,478,31
4526071,460,38
4529929,276,32
4555621,341,29
4618795,197,11
4643844,64,26
4654622,212,32
4799803,732,72
4824010,40,12
5001221,3025,106
5048437,307,13
5052871,240,20
5174768,178,22
5190942,277,41
5193579,30,17
5196388,167,16
5226175,1294,313
5256537,124,15
5282100,939,45
5355485,51,19
5368157,1286,42
5377295,276,16
5424467,583,126
5534005,247,24
5563889,129,37
5757563,368,35
5761295,563,16
5825298,183,17
5842956,2201,27
5907216,151,25
6091978,194,36
6108700,3662,179
6122483,338,17
6165314,151,28
6199269,473,73
6219789,278,65
6274311,455,17
6366761,358,32
6413332,1372,48
6507553,96,18
6535866,112,13
6574021,458,222
6574714,212,27
6628392,354,15
6652849,134,42
6696948,129,44
6740927,238,48
6747593,60,36
6765784,248,58
6773306,91,15
6781872,270,40
6788539,151,25
6800649,758,42
6816367,250,50
6836604,174,28
6877791,177,14
6879232,287,23
6903401,366,92
7037542,117,48
7075322,104,12
7112446,157,41
7154058,134,23
7171467,348,15
7203076,148,74
7220033,202,32
7234062,52,14
7348260,1020,12
7439675,884,25
7449970,207,86
7473272,147,22
7519730,66,15
7579030,612,105
7749505,198,20
7788195,248,36
7813158,130,25
7830297,117,13
7838399,583,25
7856022,142,15
8026198,80,11
8029239,574,57
8068418,230,11
8187034,61,16
8230428,98,33
8272637,65,13
8273046,160,20
8336263,2228,65
8358875,1192,22
8378247,301,37
8418277,98,44
8519906,193,30
8560168,278,18
8650879,601,181
8673173,457,84
8723474,702,22
8747660,360,61
8778287,47,10
8819289,208,23
8829034,136,21
8895065,212,20
8895935,51,11
9082893,158,56
9185475,164,16
9259187,126,27
9517332,199,54
9572191,57,11
9573414,135,31
9675032,322,84
9719987,35,33
9733547,243,18
9739985,211,30
9847241,251,43
9864827,59,11
9867074,283,73
9875074,169,36
9901355,128,43
9943126,115,65
10009339,165,33
10064154,285,40
10079461,127,25
10082272,189,30
10199117,103,45
10215578,200,56
10257891,162,106
10272495,105,17
10278820,87,30
10311709,388,31
10322941,305,46
10440366,130,22
10456114,55,14
10531085,656,154
10632221,96,81
10657789,778,60
10737946,76,14
10802324,473,31
10854357,173,85
10865221,71,20
10969391,289,41
11039994,34,12
11116700,171,26
11126406,90,24
12238038,41,12
12395315,202,77
12498437,224,33
12499348,90,10
12532254,64,28
12601846,259,86
12614064,358,11
12805866,211,121
12840081,58,14
12888065,111,29
12934720,188,49
12945357,98,21
13023839,209,32
13044255,52,19
13170738,83,12
13367898,152,19
13423599,150,53
13581309,226,15
13615254,111,30
13635289,468,25
13643847,108,25
13665756,244,43
13678659,78,48
13762029,98,13
13840345,69,15
13969239,54,10
14221115,160,42
10813,75,11
62695,70,29
73191,83,38
185949,106,12
267597,551,74
296557,36,17
302890,127,34
362114,90,12
379155,200,29
434914,84,19
472996,69,23
523521,529,114
618317,41,15
639963,35,18
685716,118,33
693114,135,10
755654,59,17
819071,122,19
925865,366,34
980249,209,20
983776,70,11
1075630,134,54
1079354,12,10
1118941,106,16
1175843,106,10
1250734,258,18
1287535,38,11
1308358,58,50
1339035,60,19
1381708,102,27
1394707,37,14
1447913,59,12
1526593,201,53
1560168,59,25
1569867,44,11
1628055,85,17
1647724,114,14
1657998,119,25
1752980,46,16
1755903,515,49
1785823,103,18
1818686,110,13
1825523,9575,63
1902872,65,31
1975959,33,14
2002877,207,14
2069360,19,30
2076310,469,12
2113455,141,13
2172077,18,11
2257414,119,43
2358933,250,38
2444760,119,66
2452146,49,23
2471222,79,10
2537436,104,38
2570515,91,14
2604396,20,13
2608760,42,13
2694360,69,24
2720030,54,12
2739843,124,26
2829415,61,12
2855039,47,12
2933322,32,16
2938971,66,10
2956053,158,13
3067931,196,10
3184951,51,11
3244147,2358,34
3258385,96,10
3266833,199,14
3296437,25,31
3322353,43,15
3341638,52,14
3394955,104,15
3415949,37,18
3423221,21,15
3538303,93,13
3651375,100,99
3678555,50,13
3707493,226,10
3792581,94,20
3829250,94,11
3840284,82,10
3898618,6,11
3907517,60,51
3917797,108,11
3987600,26,10
4028165,76,13
4130921,29,11
4779034,118,26
10948045,205,17
11136859,1421,70
11228896,490,57
11747461,301,101
12516898,583,22
13647236,387,127
549303,721,68
726528,593,79
3248253,125,14
3602934,666,27
3654942,214,32
5488736,399,44
6067594,446,62
6067690,2372,55
7777515,695,74
8062614,596,60
8460526,2266,26
8999515,240,26
9044742,2016,120
9068786,152,41
10134247,70,21
10374649,184,40
10750401,207,94
10980432,689,63
10981743,487,346
11155824,249,67
11167472,780,220
11212821,402,60
11235653,1681,52
11283535,159,50
11427067,154,12
11439090,526,52
11466463,2489,195
11496496,413,173
11527558,1082,134
11581378,1936,75
11595854,320,57
11637005,479,17
11671713,186,31
11680555,527,78
11680841,400,28
11860958,4443,96
11922767,116,51
11956070,1960,149
11996539,93,54
12061108,215,14
12136639,284,52
12139469,314,31
12173290,936,36
12396220,4550,55
12462942,379,30
12673839,187,14
12781534,363,21
12923861,2839,134
13012274,151,66
13069518,1294,166
13219011,365,18
13256027,1575,670
13284116,201,75
13546370,156,38
13567225,578,188
13734606,4826,18
13785761,838,108
13890094,423,25
13900700,285,88
13901572,2298,188
13938554,375,15
14264400,800,78
283651,1330,207
357857,123,30
520210,183,39
764051,462,14
982910,1341,34
1319080,166,75
1357373,843,48
1576814,398,99
1869765,318,19
2110874,268,20
2279704,168,25
2590994,3657,340
3117433,182,14
3263751,367,65
3327994,168,27
3981530,126,29
3999835,73,21
4079418,40,17
4156215,213,18
4180739,109,89
4254151,254,18
4285742,247,20
4318760,371,39
4323856,628,54
4333742,2185,68
4343142,227,32
4423382,11517,154
4462947,123,71
4475660,6005,227
4562816,457,28
4647675,100,23
4669806,630,17
4680315,172,36
4689981,493,33
4781204,105,26
4868476,329,35
4901323,381,60
4966850,89,10
4973684,149,61
5188917,517,121
5223084,588,68
5373427,598,91
5428990,250,63
5558091,416,36
5609593,630,30
5622420,147,30
5652484,394,24
5808432,95,16
5853974,334,112
5866472,149,20
6050276,102,19
6135596,488,25
6147723,499,22
6150924,392,39
6284003,186,19
6323462,290,42
6350839,253,27
6426861,251,18
6434153,133,18
6482067,171,53
6588084,162,12
6708298,83,39
6789060,128,36
6805020,186,13
6826779,414,50
6903353,120,14
6920911,280,50
6933553,84,20
7024696,752,52
7145399,142,46
7155610,40,27
7201019,119,15
7223550,225,20
7231235,890,65
7241255,566,36
7307998,138,11
7403218,145,44
7462254,372,165
7490530,206,54
7497135,177,26
7510658,260,34
7610622,79,20
7631622,63,15
7738609,53,14
7778494,49,23
7799819,381,84
7870840,80,11
7917988,122,40
7920577,135,19
7924880,697,51
7993976,343,27
8207621,175,55
8247942,569,35
8259292,25,11
8267064,1132,54
8297634,47,15
8306192,446,20
8323205,129,30
8335664,329,50
8347900,63,34
8431301,113,38
8518969,148,38
8529405,163,24
8548989,120,17
8650025,114,56
8676634,71,25
8710555,1086,80
8742121,575,43
8791437,92,25
8803473,150,69
8809249,59,16
8809627,100,12
8896343,54,40
8909535,581,33
8946091,612,135
9002647,153,26
9020701,136,27
9025742,700,148
9041504,268,86
9086994,177,40
9155208,209,93
9186479,184,31
9188692,119,52
9213533,138,21
9244581,364,27
9312873,140,32
9345797,334,54
9412749,465,37
9497797,78,23
9555944,207,11
9559902,93,21
9593665,130,21
9593945,72,19
9660050,180,27
9700246,362,43
9752422,59,37
9832660,235,49
9875633,161,13
9976680,91,12
9992984,454,58
10049858,39,14
10081803,145,13
10086769,732,57
10106776,27,10
10123507,345,28
10138956,243,77
10154533,52,15
10296484,35,15
10298375,38,11
10325126,375,10
10343048,90,23
10358679,45,15
10370852,46,13
10438953,38,10
10454287,30,28
10499883,118,49
10509796,254,62
10546916,549,20
10595548,18,10
10616997,95,23
10655231,96,14
10678839,228,20
10715971,121,61
10728721,493,14
10794115,68,19
10797233,400,13
10918813,118,23
10931527,47,28
10966198,47,22
11004715,145,25
11037115,103,25
11976275,24,22
12250898,417,113
12285912,103,22
12371648,299,68
12435019,702,18
12440280,301,25
12494166,207,28
12499718,107,18
12520170,112,20
12533340,162,15
12624735,291,73
12720350,122,16
12776439,139,52
12800259,27,14
12873655,78,30
12924810,67,35
12926491,256,34
12957734,474,31
13080414,30,21
13099107,193,46
13105584,575,19
13134766,61,21
13142503,382,58
13158665,843,31
13224181,144,17
13225637,133,21
13285190,611,39
13396259,144,35
13417740,103,13
13480878,20,14
13504288,55,26
13526360,101,35
13557976,417,16
13814315,61,31
13838703,815,116
13939522,88,28
14063705,145,13
14200826,721,135
14260904,79,34
14270897,118,39
14280817,23,10
3629,523,152
7561,172,61
68838,221,42
232958,204,56
330830,40,15
388393,314,45
401342,16,24
451593,358,11
504138,80,55
508626,72,10
560238,262,11
645953,9,11
665494,106,41
736210,52,11
756435,185,27
765503,162,74
792549,111,20
794640,206,16
794957,59,29
834850,41,27
864542,81,32
898690,252,26
940829,42,21
1022690,109,18
1168435,33,10
1168718,68,11
1198362,56,24
1331243,155,29
1407590,98,12
1428918,84,33
1453638,31,12
1454786,197,55
1501474,184,21
1536290,523,16
1578354,17,12
1583868,73,14
1599137,103,11
1618494,1739,96
1646845,163,55
1654950,24,13
1660147,75,19
1733112,149,13
1781193,22,10
1840375,15,10
1872182,182,34
1878272,65,27
1950619,108,17
1957460,145,44
2082205,59,20
2084443,295,14
2177564,90,27
2192538,65,37
2212443,334,41
2219112,105,17
2235233,593,15
2249792,129,24
2261075,505,65
2283408,67,15
2304373,146,26
2324528,166,13
2366096,48,12
2396318,26,14
2454930,71,18
2540400,100,23
2572461,31,18
2576360,68,22
2589750,91,20
2604793,224,66
2655917,926,44
2688862,78,32
2695814,56,24
2697050,96,15
2727303,55,13
2776142,117,30
2856607,165,19
2888642,116,50
2947640,752,21
2948023,178,12
2972397,140,19
3063889,120,25
3160975,34,17
3192402,93,11
3211430,233,10
3214052,87,15
3259496,299,24
3345692,150,15
3369542,114,14
3375989,34,10
3522184,47,14
3544073,23,13
3576870,45,23
3596069,46,10
3653752,22,14
3680400,65,21
3680536,67,16
3764718,70,10
3841456,35,12
3842678,28,10
3878785,24,12
3891843,140,18
3940173,20,10
3996049,74,11
4077668,17,18
4128403,268,83
4296365,31,24
4550118,264,14
6106067,666,49
11538058,381,40
11705091,2069,152
14149515,4753,32
2826468,478,21
5851093,594,39
5922778,395,84
5991496,152,55
6296064,560,82
6318483,1556,201
6411489,948,73
6789085,492,160
7148290,667,82
7546662,142,14
7668486,220,27
7994538,388,35
8579672,217,30
9064816,327,94
9085296,1177,104
9171459,844,14
9291530,1477,22
9340669,1508,14
10082137,520,54
10213711,413,232
10236525,773,65
10247028,2675,293
10656284,492,71
10988955,111,26
11196080,1270,73
11238776,137,36
11295232,625,84
11296849,411,92
11387055,333,28
11388021,591,42
11440155,129,18
11453256,236,17
11491517,254,105
11602703,140,12
11631429,1415,24
11632522,698,98
11636237,613,35
11667533,865,48
11668669,657,78
11755845,836,199
11839809,1697,147
11852347,276,28
11919017,147,13
11930861,613,46
11946682,82,22
12005035,1373,69
12017331,105,28
12040161,403,40
12068755,198,25
12167887,773,89
12453570,400,16
12612363,1186,96
12905391,1211,69
13170210,231,11
13764378,623,34
13823805,289,107
13853485,1653,83
13941054,404,98
13951520,923,45
13966673,489,28
13980930,614,69
14075952,160,13
1209,284,38
33911,387,23
733111,231,40
1141372,474,37
1171729,538,48
1301357,682,44
1410113,704,57
1426276,209,17
1486175,622,65
1716966,133,20
1946961,220,26
2049037,281,38
2147846,735,22
2281438,294,21
2289764,191,34
2444943,695,92
2517743,479,28
2647082,141,10
2930990,142,164
3076770,666,78
3255139,268,25
3683335,171,75
3702016,2074,30
3966523,166,18
3990605,1797,80
4207664,527,29
4214123,373,53
4273506,201,82
4316457,179,27
4394617,53,13
4433663,152,114
4581617,539,45
4583571,140,11
4648289,1510,109
4709060,472,67
4766658,70,55
4863063,194,20
4869406,348,132
4922755,250,41
5049036,286,24
5094971,441,22
5125948,223,47
5203701,981,24
5219085,337,119
5225525,96,26
5376680,644,56
5384631,244,39
5414523,1033,217
5510158,566,39
5544409,147,42
5607821,233,25
5668651,171,34
5683744,138,31
5686709,390,85
5699877,427,123
5741447,191,47
5748501,139,63
5796555,197,109
5821107,98,29
5832193,485,21
5836492,824,182
5849656,410,20
5863611,365,45
5892663,142,31
5911102,83,17
5965961,476,59
5973691,152,43
6101661,287,44
6148156,160,18
6148282,408,21
6153104,252,37
6207173,413,370
6220265,267,171
6262476,140,27
6380555,165,61
6434713,159,36
6500337,1360,153
6521807,179,85
6575088,2822,50
6580428,181,11
6589539,249,14
6685694,55,11
6795677,135,16
6847412,122,41
6892161,390,31
6896170,407,51
6909154,503,21
6947182,374,90
6988644,189,19
7002941,196,46
7009166,113,49
7055875,188,32
7058601,156,35
7096909,964,78
7191486,488,41
7212843,118,25
7271426,490,61
7283803,6129,21
7293633,106,22
7325473,577,42
7402843,141,13
7414158,283,41
7430713,158,15
7440540,106,52
7475204,252,126
7480020,1584,237
7486146,319,20
7509815,438,64
7521888,78,33
7600497,126,20
7666239,248,29
7748522,241,20
7971962,167,21
8002920,206,18
8175755,220,35
8196802,295,49
8251918,1171,23
8256915,201,21
8284138,213,33
8413744,237,23
8433999,103,41
8454852,191,69
8509788,164,12
8518433,58,19
8535002,51,21
8713954,144,34
8734643,280,20
8846028,113,63
8856103,169,16
8913187,1665,150
8973205,180,24
9043448,5792,364
9174195,93,22
9335247,1993,190
9338331,79,43
9350414,112,10
9350950,91,63
9366039,211,30
9378188,83,55
9474944,158,38
9496939,173,63
9535886,92,12
9549434,76,31
9564664,33,21
9596649,64,14
9656920,103,18
9783394,54,13
9857457,334,81
9857724,71,52
9935198,71,13
9949257,46,21
10022012,175,30
10068223,36,13
10104482,958,120
10176567,275,52
10233371,355,30
10419244,78,20
10557919,142,14
10559415,590,45
10563049,78,20
10566312,78,25
10570126,63,14
10590134,179,26
10598084,120,31
10643987,125,13
10672605,59,16
10746975,67,27
10842303,265,102
10926485,60,13
10993370,75,18
11048904,177,18
11055762,58,29
11310715,73,38
12213755,32,18
12292110,43,12
12379776,21,21
12431272,107,19
12477098,227,59
12490429,494,13
12540652,65,14
12606506,210,33
12632613,107,12
12676291,30,16
12704341,346,12
12764061,33,11
12764702,384,57
12791431,73,64
12811921,57,14
12878667,59,12
12996723,284,12
13021913,98,17
13024957,234,12
13046734,75,33
13055987,363,52
13114785,66,13
13145100,286,40
13178340,268,20
13195790,135,60
13222494,127,36
13244438,149,24
13350006,72,22
13351317,18,32
13455209,150,35
13473045,137,19
13476074,97,24
13498527,26,17
13582510,56,29
13643116,83,12
13645685,74,39
13669388,59,17
13765074,41,12
13805332,124,18
13856309,78,20
14070183,83,21
14107069,1175,30
14229703,1152,23
14234889,65,17
14283059,594,309
98289,53,20
134795,20,24
158209,83,14
198760,194,21
206481,37,20
265516,196,18
273555,82,19
337821,63,29
353087,123,48
367369,128,32
426086,180,27
571715,220,32
612644,187,32
887168,142,16
907824,47,14
930728,37,16
948334,106,46
991140,117,36
1002159,113,19
1036794,73,31
1061096,183,12
1166452,31,11
1217502,33,10
1221334,114,14
1273616,86,11
1346195,92,13
1394311,92,10
1440778,25,13
1469296,60,18
1515516,147,14
1552933,49,31
1584813,11,12
1601628,47,10
1629241,65,17
1631664,237,18
1662430,278,53
1833673,115,11
1891647,18,17
2005838,76,12
2032962,128,43
2064260,70,17
2085476,88,25
2112999,94,20
2151243,125,16
2268479,80,28
2290148,72,11
2294198,52,20
2300161,79,14
2354050,53,12
2390319,98,14
2413257,70,25
2420849,139,44
2429697,51,10
2665204,50,18
2731404,41,43
2746371,12,12
2762936,314,41
2798044,94,20
2909293,70,16
2909884,139,12
2914367,75,48
2948842,192,26
2962938,59,20
3026279,78,39
3044289,112,13
3044510,19,13
3147883,511,11
3149522,88,12
3270024,70,19
3279911,288,41
3491852,265,128
3504571,67,17
3556158,24,13
3644832,46,11
3671784,36,11
3732252,62,13
3738677,16,11
3766847,89,18
3788910,162,41
3854205,36,12
3977487,128,12
4083317,102,20
4587845,573,14
4710158,7,12
5688116,2725,62
6875822,556,81
7261487,1091,29
7373742,332,42
8520082,968,88
12090967,213,11
12598429,9538,133
378545,351,53
3619774,388,28
4905244,317,27
4918052,132,25
5313184,332,50
5340126,373,78
6754979,513,16
7418235,646,34
7422990,912,81
8021080,157,11
8178940,516,69
8214182,131,54
8413535,471,55
8673249,842,33
8836259,2213,72
9036337,419,41
9352777,1148,20
9412720,1116,300
9702801,686,63
10462079,489,37
10465286,397,47
10874202,343,55
11222559,1062,167
11348271,163,91
11360252,2118,186
11482853,761,40
11488442,1267,37
11728924,2476,110
11746887,1788,20
11842888,40,15
11881484,339,37
11965468,485,49
12054922,192,32
12130450,1497,854
12151877,480,20
12234462,195,67
12504669,157,52
12509869,943,15
12533109,276,30
13179972,156,32
13190124,72,12
13191046,266,60
13373294,7136,56
13503434,1397,96
13737199,598,21
13890468,542,36
13945876,1226,64
13958241,219,83
13976195,222,20
14050249,257,21
14155528,223,13
54909,306,131
141728,1869,14
388017,641,88
415793,333,24
652393,295,18
675231,243,55
801703,152,20
1293142,149,12
1320768,635,50
1749230,204,21
2071993,2336,51
2418548,146,46
2538803,618,82
2652833,610,29
2799814,709,86
2816151,549,54
2818284,219,36
2913579,331,23
2987499,310,41
3094233,767,58
3154116,313,17
3397026,221,40
3691282,153,28
3782564,764,24
4044635,105,10
4068445,375,40
4190813,224,42
4277259,557,28
4281465,5683,132
4299784,175,33
4300208,413,57
4327800,181,96
4337274,181,16
4363204,415,176
4401592,297,35
4423691,959,18
4518106,149,10
4562587,542,24
4730498,632,47
4777257,484,56
4895309,331,35
5012876,1521,107
5086917,4283,338
5150858,306,26
5199279,267,21
5291552,463,36
5305540,406,114
5318415,2212,61
5437691,1256,97
5517397,265,31
5564237,195,17
5728774,299,41
5739139,266,94
5775224,270,21
5800312,213,35
5849540,113,14
6003967,163,33
6065367,68,22
6164720,169,15
6244203,100,13
6253013,279,31
6320859,227,100
6327934,78,29
6351609,106,16
6418786,226,32
6454443,17,19
6530647,114,23
6559049,324,33
6598997,337,84
6632646,43,16
6642213,1469,59
6667138,899,114
6755853,721,54
6860756,139,16
6880618,2689,310
6900274,519,82
6947775,246,43
6972158,82,15
6974831,108,25
7000405,196,78
7037048,119,17
7119801,120,31
7127636,273,23
7167273,53,12
7220368,187,40
7309597,70,18
7339584,199,31
7497236,55,14
7532601,735,11
7567005,690,11
7570398,222,27
7575442,307,16
7676244,173,30
7710181,67,16
7834320,97,15
7888376,135,26
7932079,163,62
7946368,275,23
7964095,81,13
8035016,124,25
8078983,173,28
8175452,244,16
8236318,88,12
8265023,287,82
8277942,470,175
8290895,514,56
8297087,304,42
8306984,846,49
8320207,101,38
8374948,380,49
8402367,21,10
8446963,271,45
8581674,61,22
8587188,104,18
8591818,180,18
8644902,322,84
8667432,705,43
8702903,236,37
8716343,154,14
8748193,162,47
8783955,294,16
8786060,82,15
8832642,214,28
8834063,389,59
8883140,94,15
8891579,134,47
8951641,60,17
8981211,479,186
9000545,876,22
9012326,26,14
9030277,292,39
9092052,102,16
9123769,92,25
9196089,44,10
9208852,119,56
9388203,107,28
9398647,332,31
9422373,740,18
9503268,122,24
9687111,127,24
9693219,283,18
9814523,50,11
9815706,359,11
9821612,68,12
9828087,177,22
9851176,66,15
9862512,460,75
9956170,193,71
9966690,85,32
10026658,153,28
10058408,152,14
10069376,111,33
10142444,56,25
10164744,149,12
10164918,312,26
10170746,685,51
10173163,202,66
10185534,1868,126
10259477,50,18
10287418,301,41
10331399,141,22
10431396,84,23
10476940,107,21
10500803,164,63
10549741,82,29
10568024,139,25
10575716,151,45
10611877,102,23
10642806,88,45
10674873,33,19
10687747,138,26
10701266,426,72
10951795,164,43
10971963,190,16
10990110,117,43
11027400,69,11
11030152,61,17
11082021,233,12
11938993,56,27
12236894,67,14
12281292,60,14
12324161,146,22
12482653,60,16
12496149,314,50
12540117,69,31
12541018,84,13
12623326,146,17
12648891,200,21
12677350,136,14
12763421,61,46
12780535,293,16
12829377,140,31
12968513,93,22
12969331,201,35
13104046,176,52
13122543,94,10
13174648,413,29
13213720,104,15
13250520,177,79
13256858,425,21
13343948,862,394
13383818,68,25
13397373,319,31
13400929,401,38
13407122,138,49
13426187,80,18
13455345,62,33
13545833,176,68
13556863,52,40
13663318,84,29
13729726,51,22
13877275,101,33
13962288,39,43
14033252,11,14
14097807,67,21
14115731,166,42
14120512,91,20
14212711,136,37
14291003,172,17
28342,85,17
93506,251,43
98507,861,53
115452,381,27
143851,91,14
158303,90,14
167714,130,19
205679,66,30
233946,174,15
409237,438,15
538470,43,25
769934,173,14
789570,125,33
821742,34,10
863287,183,17
878355,61,18
879179,77,18
938606,392,39
1024998,28,16
1062052,256,43
1076997,138,80
1125749,100,36
1132690,225,10
1276366,83,28
1281872,64,31
1303971,102,16
1330009,165,35
1330818,30,12
1447027,18,18
1478862,485,43
1561244,190,17
1665884,162,11
1701479,85,13
1747301,37,16
1821522,67,14
1880827,174,48
1897035,139,42
2010119,166,24
2017371,138,18
2060520,70,25
2063760,231,44
2069280,39,19
2104135,57,17
2116956,330,55
2222039,363,44
2222098,132,26
2258644,200,48
2279033,80,14
2293805,60,24
2302124,31,18
2305218,52,35
2379286,86,12
2389593,37,15
2491599,460,24
2494028,380,46
2502196,249,28
2568262,57,16
2582008,46,13
2614220,201,19
2623534,144,48
2675184,103,22
2685658,17,11
2705713,45,21
2770290,148,25
2770885,57,16
2911868,39,15
2913498,2143,22
2944040,130,14
2961885,63,19
3028046,42,12
3039032,139,37
3141805,137,34
3242882,116,19
3280281,61,11
3296920,55,16
3304144,46,12
3365025,72,14
3370591,138,17
3375805,94,12
3392232,56,13
3511110,103,36
3542361,143,42
3586201,203,57
3640002,106,31
3657197,39,16
3737123,514,26
3753431,413,56
3758711,908,101
3770015,120,31
3801845,100,58
3817760,65,11
3833297,69,11
3844810,101,23
3849017,23,12
3894742,56,11
3962453,69,21
4015586,41,19
4619272,380,45
11759291,295,33
11810182,774,84
1288273,1932,138
1764159,629,97
4953423,114,23
5224373,274,28
5792048,565,14
5793021,1256,45
5885165,182,26
5901553,692,38
6738201,1515,73
7466552,617,60
7976505,734,89
8093136,570,63
8430740,1427,46
8577215,144,15
8585435,102,32
9265050,376,23
9497871,1081,97
9889335,263,130
10280321,629,58
10693849,84,35
10701756,598,76
10809633,225,30
10842538,653,169
10991554,544,62
10996360,376,29
11148346,2283,41
11149342,215,23
11198237,1734,224
11269233,654,41
11308088,963,87
11339951,672,44
11341627,109,11
11350406,1648,26
11389500,900,53
11461902,1258,24
11601715,523,54
11680942,1463,74
11707747,227,36
11727175,449,24
11803901,250,109
11929228,1476,62
11988800,97,35
12018854,1032,52
12068406,101,16
12097729,382,24
12106579,150,17
12134546,363,19
12144157,211,23
12202011,1362,952
12277526,963,34
12379596,67,13
13257088,4711,206
13622224,219,34
13766983,173,153
13902654,150,17
13929695,478,30
13977909,963,100
13978547,224,21
14025184,180,26
14171602,461,26
14239338,237,92
377191,576,143
509485,1235,35
678399,531,45
737763,457,126
1181353,1328,275
1255465,305,70
1307834,170,24
1373170,510,53
1489595,125,18
1545738,103,19
1828468,141,33
1989972,51,20
2349975,493,44
2496776,176,22
2859525,157,18
3039452,122,38
3131449,304,45
3157052,384,109
3795649,536,33
3924423,400,31
3951989,156,32
4041737,360,16
4072387,1620,97
4097025,228,23
4199238,632,143
4233518,342,59
4322592,784,46
4449494,698,23
4503936,362,15
4546890,352,117
4681064,598,81
4719253,153,18
4773078,6323,63
4777960,542,42
4795000,860,69
4876496,326,65
4914250,589,29
4945610,163,49
4951728,169,21
5078174,170,33
5134465,295,38
5191942,472,67
5222421,244,42
5323215,457,59
5332761,84,24
5448595,1224,61
5449172,223,20
5474950,86,26
5479706,211,89
5506168,113,12
5531875,1149,131
5678200,183,25
5680115,736,31
5719603,720,91
5788604,119,16
5865840,266,31
5897190,430,37
5999068,212,28
6012760,61,16
6076769,63,19
6094302,689,66
6113243,585,50
6198032,227,52
6342673,238,49
6405999,141,19
6423546,158,16
6434900,116,18
6475313,417,27
6488651,422,19
6503657,610,71
6515373,57,16
6545078,116,43
6546686,1059,33
6587559,147,64
6635459,193,35
6637432,213,13
6645897,100,29
6682673,135,36
6689048,470,55
6752012,120,21
6778806,105,61
6792838,202,27
6854415,137,14
6874568,82,14
6926434,476,61
6929159,106,31
7075535,131,21
7092745,238,43
7127251,182,14
7166541,195,30
7174614,104,20
7196797,693,36
7207781,801,46
7239536,405,50
7245473,394,22
7272214,682,148
7279617,395,30
7359165,172,22
7399301,47,47
7414030,805,203
7536177,157,30
7642213,1231,43
7679072,1499,26
7681443,64,14
7686072,194,12
7756109,61,13
7772628,125,11
7808631,59,36
7814930,101,46
7856011,179,74
7891378,303,85
7899624,240,104
7901044,107,27
7952085,567,53
8015716,183,20
8073491,147,26
8085412,252,43
8115565,224,29
8164546,75,15
8203280,165,36
8232079,2321,27
8285150,743,18
8324447,229,29
8336328,43,18
8378515,1221,33
8450442,269,17
8496694,126,10
8607990,222,12
8619168,435,159
8633919,161,25
8641884,97,55
8653463,390,26
8729460,175,47
8731709,163,69
8792599,173,22
8955810,227,43
9061583,1793,51
9081694,101,27
9087180,117,21
9113750,161,32
9137750,431,72
9162991,329,19
9212624,317,56
9260312,217,14
9291239,326,35
9381308,180,54
9381641,97,19
9506962,178,30
9569769,117,27
9596565,83,13
9611554,187,23
9648947,420,18
9816111,74,56
9818268,151,20
9864815,160,19
9879969,308,22
9916895,64,14
9920000,109,25
9933773,102,73
10027606,569,27
10043445,23,18
10109354,63,21
10187047,598,49
10207604,148,91
10240085,71,35
10260564,258,24
10277127,1244,114
10389823,136,21
10400429,209,29
10410484,6835,473
10480848,92,22
10516501,70,16
10603889,381,30
10686501,191,21
10805337,26,18
10836589,89,20
10840970,225,14
10880122,87,13
10961031,223,33
11083483,155,73
11089111,661,22
11102245,102,24
11914734,75,36
12303966,196,38
12324850,147,51
12361908,69,12
12429969,50,21
12492176,56,17
12501954,145,22
12518799,54,39
12572943,628,13
12584428,80,28
12635338,60,15
12649619,114,22
12809532,173,42
12830590,91,30
12876499,101,15
12932561,286,102
13021459,175,43
13047736,110,76
13066551,32,11
13071807,345,93
13125070,228,31
13227117,437,25
13300158,386,207
13323064,27,13
13433206,59,26
13504162,43,10
13610902,62,30
13755459,134,16
13851914,94,15
13853021,22,26
14128733,175,63
14131027,153,25
14164355,38,27
14237805,59,15
25281,2325,127
58434,61,22
71159,224,42
81360,97,12
110395,105,17
149687,77,41
166351,77,22
184340,663,41
295341,29,15
420856,85,16
426747,73,23
479616,150,43
486857,68,13
542936,27,12
559852,29,14
688696,145,56
704513,167,17
774596,1249,137
852616,54,16
871204,33,16
909216,65,24
911387,78,37
932453,417,35
936315,112,12
960005,85,13
992570,276,21
1133788,50,22
1136501,136,38
1179412,1493,64
1187101,152,11
1198115,145,16
1287605,75,14
1292241,97,13
1329769,113,20
1346043,78,20
1373934,232,26
1452250,200,63
1556747,56,11
1613471,156,19
1692047,134,19
1721746,90,29
1730686,85,15
1743227,31,15
1872982,124,19
1917353,24,12
1926211,50,18
1930735,68,12
1982655,9,11
2110949,110,23
2126316,67,14
2130111,108,12
2188070,16,11
2220211,169,12
2320058,147,24
2438927,86,31
2507588,301,11
2622437,26,14
2693163,155,18
